Target,Final Sentence,BLEU,ROUGE,METEOR,BERTScore
I laid in the bed on the right side of the room.,"Before turning off the lights and settling down for the night, she carefully laid her pajamas on the bed in the cozy room.",0.04978457408799709,0.4571428571428571,0.484698313336811,0.8842007517814636
The student returns to her bed room and lays down.,"In the cozy room, she lays down on the soft bed for a peaceful nap.",0.04329398793439738,0.4,0.36757662835249044,0.9029925465583801
A person lays in bed in a room.,"In the cozy room, she lays down on the bed for a well-deserved nap.",0.02349976050271008,0.43478260869565216,0.30927835051546393,0.8836551308631897
My dad was clearing the path after it snowed.,'There is a clear path through the snow',0.027383594129005207,0.47058823529411764,0.20202020202020204,0.9064114093780518
"To clear a path, the snow needs to be shoveled.","After the snowfall, I carefully shoveled the walkway to ensure a clear and unobstructed path for guests to visit comfortably.",0.020252205910213088,0.4666666666666667,0.34615384615384615,0.9038504958152771
The girl clears a path through the snow.,A clear path through the snow ensures easy movement during winter.,0.22416933501922293,0.631578947368421,0.6824665350010973,0.916146457195282
person clears a path with a snow,"Amidst the tranquil snowfall, I slowly shovel a clear path leading to my front door.",0.017762226812384152,0.27272727272727276,0.18749999999999997,0.8591553568840027
"A diver swims out of the ocean, back to shore.",A diver jumps into the ocean and starts to swim.,0.07418059396767021,0.6,0.4810495626822157,0.9372979998588562
Two scuba divers swimming in the ocean.,A diver swims through the vast expanse of the ocean to uncover its hidden secrets.,0.04030833724870907,0.36363636363636365,0.5068181818181818,0.8934696912765503
A man paddles a raft down the river.,"While navigating the twisting turns of the river, John expertly paddled the raft, maneuvering it skillfully around the bends with the help of his double-bladed paddle.",0.025114518131476242,0.22857142857142856,0.22727272727272732,0.8891023993492126
The girl paddles down the river in her raft.,A group of people are paddling their raft down the river.,0.12026061194250894,0.5,0.5010893246187365,0.9519786834716797
A girl paddles a raft down a river.,People paddle their raft along the gentle current of the river.,0.05284133043873052,0.3157894736842105,0.33938172043010756,0.9240500330924988
Several men paddle a raft down a river.,Someone uses a paddle to navigate a raft through the rapids of the river.,0.06053829631834109,0.45454545454545453,0.44415509259259256,0.9373990893363953
A player turns towards home plate and throws the ball.,A person spins as he throws the ball.,0.25271148634948987,0.4444444444444445,0.4481481481481482,0.9168071150779724
"At the park a group of kids are playing a game of soft ball, and  A girl threw a ball striking out everyone on their turn.",John turns the ball and then throws it.,0.004407161691095096,0.23529411764705882,0.09578544061302682,0.868327260017395
Its our turn to throw the ball back.,Someone is turning a ball in their hand and throws it to someone else.,0.02183556213332633,0.36363636363636365,0.3125,0.864955723285675
a man throwing a ball vigorously and turning in circles,The first person turns the ball in his hand and then throws it to the second person.,0.018738720292863827,0.37037037037037035,0.2314814814814815,0.8897323608398438
The water was running from the faucet.,Water from the faucet unceasingly flows.,0.1798627802065924,0.6153846153846153,0.6469760900140648,0.8985997438430786
water runs from a faucet,The water from the faucet runs continuously.,0.040445966468773985,0.6666666666666666,0.37735849056603776,0.923218846321106
Every sunday there is a great football  game to watch  on tv,I watch a game of football on TV.,0.027571828375202816,0.6,0.36443494776828117,0.8849582672119141
The people watched a game of football on the television.,He enjoyed watching the intense football game on his wrist-mounted mini-screen.,0.02997425881153643,0.4347826086956522,0.2702702702702703,0.9100388884544373
The father and son watch the football game after dinner.,He watches a football game.,0.04673852208572539,0.4,0.30059523809523814,0.919090986251831
Adults are watching a game of football.,I watch a football game.,0.03809446071434076,0.6666666666666666,0.47692307692307695,0.9548454880714417
The man is pressing weights at the gym.,"At the gym, I lift the weight in the press position for maximum strength development.",0.0381035469136547,0.5217391304347827,0.3571428571428571,0.8943358063697815
The big man is in the gym and is bench pressing a lot of weight.,He lifts 200 pounds during his bench press workout at the gym.,0.04177781976094626,0.2962962962962963,0.2840764331210191,0.9129626154899597
A girl presses weights at the gym.,"At the gym, during a bench press, you effectively press a weight.'",0.04030833724870907,0.631578947368421,0.6505102040816326,0.8756240010261536
A man bench presses some weight at the gym.,"At the gym, I perform push presses, lifting heavy weights over my head with each push of the press.",0.03230007946542409,0.35714285714285715,0.26785714285714285,0.8935683369636536
The boy sits on the swing and his mother pushes him.,"He pushed the tire swing hard enough for it to arc back and forth, then happily sat down on it for a relaxing ride.",0.01566678404488472,0.28571428571428575,0.2611940298507463,0.8830934762954712
Sit on the swing and push to start.,"After growing tired on the swing, the baby pushes up with its arms and sits at the edge.",0.0712441966571245,0.46153846153846156,0.3465346534653465,0.8826143145561218
Sit on the swing and ill give you a push.,"The person pushes the swing with their feet, then quickly sits down, allowing the swing to continue moving as they enjoy the ride.",0.025810218454045842,0.24242424242424243,0.23999999999999996,0.8798646926879883
A little baby sits calmly while being pushed in a swing.,"I once pushed the swing, making it swing, then I sat down to enjoy the ride.",0.017910634987255415,0.14814814814814814,0.15748031496062992,0.8839387893676758
We need to wash our hands after we turn he screw driver.,"While washing dishes with one hand, she turns the faucet on and off to maintain a steady water supply.",0.014886943406383508,0.2580645161290323,0.18115942028985507,0.8609144687652588
The lady turns her hand over to wash the other side.,"A person washes their hand under running water, applying soap and turning off the faucet when done.",0.017910634987255415,0.2857142857142857,0.1968503937007874,0.8745708465576172
A kid turns on the water and is washing his hands.,I will wash my hand and then turn it over.,0.023452818839379,0.380952380952381,0.2100840336134454,0.9053003191947937
The mother sits on a chair.,Mother sits on the chair.,0.11633136209250791,0.9090909090909091,0.8152173913043477,0.945990264415741
The mother sits in a chair.,Mother sits on a chair.,0.2126348205471515,0.7272727272727272,0.7014492753623188,0.9577203989028931
My mother will sit in her chair all day.,Mother sat on the chair.,0.02295300248114127,0.2857142857142857,0.20833333333333331,0.8935355544090271
A mother sitting on a chair holding her kitten.,Mother teaches child to sit on chair.,0.029313448501677924,0.5,0.3795918367346939,0.9067121148109436
A girl went to the pool in swim wear.,A someone swims in a pool while wearing a swimsuit.,0.030544559360566513,0.5263157894736842,0.29702970297029696,0.9263887405395508
The girls wear goggles when they go for a swim in the pool.,"When at the pool, remember to wear your swimsuit before jumping in for a refreshing swim.",0.05492450887447034,0.5517241379310345,0.4779663923182442,0.9081507325172424
The girl wears a bikini when she wants to swim in the pool.,The person wears swimming clothes while going for a swim in the pool.,0.29899503549981366,0.5384615384615384,0.5357142857142857,0.9382764101028442
The boy is wearing his swim trunks at the pool.,A person puts on swimming gear and goes for a swim in the pool.,0.09017802119356079,0.25,0.3289473684210526,0.9167676568031311
The man sharpens his knife so he can cut an apple.,John sharpened the knife on a wet stone before he cut the roast with precision.,0.022224701309022314,0.3846153846153846,0.28225806451612906,0.9082006216049194
The girl cut the apple with the sharpen knife.,"Dissatisfied with the inconsistent slices, she stopped to sharpen her knife before continuing to cut through the thick log.",0.03876660342461716,0.42857142857142855,0.3153153153153153,0.8692710995674133
I sharpened the knife and cut the vegetables.,"Using a dull knife, she struggled to cut the carrots, so she took the time to sharpen it with a stone before continuing her meal preparation.",0.02655536976738,0.29411764705882354,0.2727272727272727,0.9038779735565186
A woman sharpens a knife in order to cut carrots.,"While cutting vegetables for dinner, John paused to sharpen the knife when it grew dull.",0.019657135266881825,0.32,0.21551724137931033,0.8926267623901367
The young girl slept in her seat as the car whizzed by the streetlights,"During a long car ride, I ensured everyone had a comfortable seat, and eventually, we all dozed off and slept soundly.",0.014246577419417615,0.17142857142857143,0.09933774834437085,0.8664388656616211
The baby slept in its seat in the car.,"A weary traveler dozes off in the driver's seat, the gentle hum of the car engine lulling him into a peaceful slumber.",0.036142581653618715,0.3125,0.37077294685990336,0.8899673223495483
I often sleep in the passenger seat of a car.,I recline the car seat during sleep.,0.030763631569292207,0.588235294117647,0.2803738317757009,0.9059235453605652
The boy is sleeping in the back seat of a car,"In a traffic jam, I decided to take a short nap while sitting comfortably in my car's seat.",0.017703659019514106,0.26666666666666666,0.20833333333333331,0.9022027254104614
The mok teaches her child how to tie her shoes.,"He teaches his little brother the art of tying his shoe laces, ensuring the knots stay secure and consistent.",0.014886943406383508,0.27586206896551724,0.20833333333333331,0.9165275692939758
The mother taught the child how to tie a shoe.,The teacher demonstrates the art of tying shoelaces to her eager students.,0.026480261910431388,0.3636363636363636,0.22321428571428567,0.9195683002471924
The dad taught his son to tie his shoe.,"A parent teaches their child the art of tying shoes, ensuring each lace end is securely knotted for the perfect fit.",0.011603982212675388,0.2,0.17699115044247787,0.915215790271759
A mom teaching her child to tie their shoe.,John helps Jane learn to tie her new lace-up shoes.,0.061729293904138435,0.39999999999999997,0.5060506050605059,0.9136422276496887
dog pull out to first in the race,"A dog competes in a sled race, diligently pulling its sled through the snowy terrain.",0.02112296650357935,0.43478260869565216,0.2808988764044944,0.8547465801239014
The dog had to pull a sled during a race.,"""The dog pulls the sled during the race.""",0.08990719279128671,0.6666666666666665,0.520408163265306,0.9430021643638611
The boy pulled the dog from the race.,The husky eagerly pulls the sled during the winter race.,0.06527078148671275,0.5555555555555556,0.5555555555555555,0.9153331518173218
Two dogs pull a sled in a race.,"During the race, the weary dog was given a boost by its fellow canine companion, who pulled it across the finish line.",0.014246577419417615,0.26666666666666666,0.2358490566037736,0.8695407509803772
The blind man wears sunglasses indoors.,"Despite being indoors, she couldn't resist wearing her sunglasses due to the harsh artificial light.",0.018738720292863827,0.36363636363636365,0.308641975308642,0.8762553334236145
The girl wears her sunglasses indoors because the light is bright.,Person with photophobia wears sunglasses indoors to shield eyes from excessive indoor lighting.,0.049070511103326775,0.33333333333333337,0.30491803278688523,0.921023964881897
The boy was told not to wear sunglasses indoors.,"Despite being indoors, John wears sunglasses due to his sensitivity to light.",0.024869542143125947,0.380952380952381,0.3576923076923077,0.8960489630699158
Two women wear sunglasses indoors.,"Even though the sun was shining intensely outside, she wore her sunglasses inside the greenhouse to shield her eyes from the unexpected glare.",0.01287323590076852,0.07142857142857142,0.189873417721519,0.8874607086181641
The lady cut my hair for donation.,A lady has her hair cut at the salon.,0.033173907815632314,0.5,0.30487804878048785,0.9174780249595642
The lady at the barber shop cut the hair of the patient in the chair.,A lady undergoes a haircut session at the salon.,0.03716901224541089,0.25,0.12987012987012989,0.9186702966690063
the boy sat in the chair so the lady could cut his hair,A lady gets a fresh new look by undergoing a haircut.,0.01844228567176533,0.08333333333333334,0.03875968992248062,0.8936811089515686
The lady is cutting somebody's hair.,"The lady’s long, luscious locks were transformed into a sleek, chic style after her haircut at the salon.",0.028861962955774777,0.23076923076923078,0.15789473684210525,0.8832761645317078
The woman sings her new song into the microphone.,"Singing into the microphone, you bring the song to life with every note that resonates.",0.08392140960218324,0.5,0.32710280373831774,0.8962628841400146
I held he microphone to sing my song loudly.,"While recording his song, the singer holds the microphone close to his mouth to capture each note accurately.",0.01843926024949715,0.2222222222222222,0.18181818181818182,0.8987023234367371
The vocalist grabbed the microphone to sing the song.,"'She lovingly sang her heart out into the microphone, pouring her emotion into every note of the song.'",0.07509028634142144,0.2962962962962963,0.5067567567567567,0.8930026292800903
singer sings the song with a microphone .,"The singer holds the microphone and sings, producing a beautiful song.",0.030456625871166064,0.6666666666666665,0.411764705882353,0.9157233834266663
"To play this game, the cards first have to be shuffled.",The player shuffles the deck of cards in preparation for the game.,0.026480261910431388,0.34782608695652173,0.19230769230769232,0.9033507108688354
The man shuffled a deck of cards so the group could play a card game.,"In a popular card game, it's each player's turn to shuffle the deck before dealing the cards.",0.03876660342461716,0.47058823529411764,0.38515151515151513,0.8946425914764404
you need to shuffle the card to play the game,"During the game, each player must shuffle their deck of cards before their turn.",0.04030833724870907,0.3333333333333333,0.35094339622641507,0.8920212388038635
Someone is shuffleing a deck of card to play a game.,Person is preparing for a card game by thoroughly shuffling the deck of cards.,0.052906544014577034,0.56,0.4325457317073171,0.9216561913490295
"A ballerina, wearing a pink outfit, dances on a stage.","Performer prepares to captivate the audience with an elegant dance routine on stage, donning their exquisite outfit.",0.020350410338249966,0.29629629629629634,0.2573529411764706,0.8937801122665405
a women put on the outfit to preform her dance on stage.,"The performer, dressed in a stunning red costume, dances gracefully on the illuminated stage.",0.05148551848842733,0.3846153846153846,0.3182006633499171,0.8954115509986877
The girl was dancing on stage in her new outfit.,Ballerinas gracefully perform in their elegant outfits on the grand stage during a dance recital.,0.022224701309022314,0.48,0.30434782608695654,0.8891757130622864
Young girls in dancing outfits perform on a stage.,"Ballerinas twirl across the stage in elegant tutus, their satin skirts swirling as they gracefully execute each pirouette.",0.01715966518643024,0.14814814814814814,0.18181818181818182,0.8767461776733398
The short man wears brown shoes.,The person puts on a pair of short boots.,0.03087179980863256,0.26666666666666666,0.2054794520547945,0.9195743799209595
The time was cut short to see which shoes the girl wanted to wear.,She puts on a pair of short shoes.,0.017387556402969278,0.18181818181818182,0.10416666666666666,0.8875067234039307
the right shoes to wear with shorts,"When playing volleyball, I wear shorts that reveal my calves and matching short shoes to complete the look.",0.03727007317885059,0.4,0.44819277108433736,0.878248393535614
A few people in the ground were sitting while a few were standing.,"While one person stands firmly on the ground, the other sits quietly next to him, both finding their separate ways to connect with the earth.",0.02412847370802476,0.2631578947368421,0.19480519480519481,0.8863866925239563
Children love to stand and sit on the ground.,A person stands upon the ground before deciding to sit down.,0.06003934299439418,0.5,0.41802832244008714,0.9105240106582642
A group of people standing and sitting on the ground.,"During a storm, it's essential to stand on firm ground while coordinating a safe seating arrangement for the family.",0.01703000735087828,0.3333333333333333,0.2892561983471074,0.884985625743866
I sit at the campsite and blow the smoke from the fire away from my face.,"As I sit on the grassy bank, I watch as the smoke from the nearby chimney gently drifts towards me in the morning breeze.",0.11556647985416685,0.35000000000000003,0.25139664804469275,0.900696337223053
I will sit with my cigar in hand and blow smoke for pleasure.,"Someone sits in a room, holding a cigarette that smolders, and then blows out a cloud of smoke.",0.017703659019514106,0.3225806451612903,0.20408163265306123,0.8915175199508667
"The man sits on the chair and smokes, while the wind blows.","While sitting in the smoking lounge, he blows out a cloud of smoke.",0.023463838512937193,0.4,0.24822695035460993,0.903957188129425
They are just sitting out relaxing blowing smoke.,"While sitting in the chair, he blows smoke rings.",0.028424915360075714,0.35294117647058826,0.34307065217391297,0.8947057723999023
he wear's the guitar strap as he sits down.,"While sitting and playing the guitar, the person wears out its strings.",0.04566525607137944,0.3636363636363636,0.22123893805309733,0.8755946159362793
The guitar player sits on the stage and wears a fancy watch.,A guitarist wears out his strings while sitting and playing his guitar.,0.026480261910431388,0.4166666666666667,0.23076923076923078,0.8950419425964355
The boy with the guitar is sitting on a stool wearing a cap.,John sits on the chair strumming a guitar worn out from years of playing.,0.02480998857358976,0.3703703703703704,0.3401360544217687,0.8920764327049255
A girl peels some potatoes and then places them in a bowl.,"While cooking dinner, she washes a potato, peels it, and places it in a bowl.",0.1457684614972261,0.5925925925925926,0.5637254901960784,0.9351574182510376
A woman put potato peels in a bowl.,"While preparing dinner, she peeled the potato, placing the resulting peels carefully into the bowl.",0.038837492678478684,0.26086956521739135,0.37575757575757585,0.9042894244194031
"After peeling the potato, the woman put it in a bowl.",A person is carefully peeling a potato into a waiting bowl to collect the peels.,0.024595675109435063,0.3846153846153846,0.22556390977443608,0.900535523891449
A man peels a potato into a bowl.,A person is peeling a potato and placing the skin in a bowl.,0.11858206329002834,0.5714285714285714,0.7078410311493017,0.9476272463798523
Two kids talk as they walk down the hall.,The kid chatted excitedly as she took her first steps along the sandy beach.,0.02183556213332633,0.2608695652173913,0.19047619047619052,0.9149684906005859
The kid was told to talk while he walks.,The kid walks and talks with enthusiasm during his daily stroll.,0.05678170484701192,0.39999999999999997,0.3647058823529412,0.9205875396728516
"When a kid is little, it is natural to learn how to talk and walk.",The kid chats away as she walks to school.,0.015330482086557377,0.25,0.15337423312883436,0.8625128865242004
Two kids are walking together and talking while they walk.,The kid murmurs something to himself as he walks.,0.021225219367639367,0.2105263157894737,0.23445463812436282,0.9096583127975464
The worker painted the wall white yesterday.,A worker applies a fresh coat of paint to the wall using a roller.,0.04599915789122599,0.38095238095238093,0.4275862068965517,0.9168279767036438
The worker painted the wall alone using the blow sprayer.,A paint-covered worker applies fresh layers to the wall every morning until the project is complete.,0.04329398793439738,0.37037037037037035,0.32068965517241377,0.8982051014900208
The worker painted the wall yesterday.,A worker diligently paints the wall with smooth strokes.,0.06772635600430824,0.5333333333333333,0.610958904109589,0.9400697946548462
The worker is painting the wall.,The worker skillfully applies paint to the wall.,0.18169625671445833,0.7142857142857143,0.7812499999999999,0.9497039318084717
The young girl sits on the ground and watches her friends.,"Amidst the still night, I sit on the cool ground, cradled by its solidity, and watch the mesmerizing dance of the fireflies.",0.029326070060243712,0.4242424242424242,0.47108208955223874,0.8840197920799255
When the man sits on the ground he pulled out his watch to look at the time for his bus.,"While sitting on the cool, damp ground, I intently watch the metamorphosis of the caterpillar into a beautiful butterfly.",0.037150366533943734,0.358974358974359,0.2521475118483413,0.8765684366226196
Ground flood alway be sitting so the peaople in the back can watch the show,"Person chooses to sit on the ground and watch the sunset, fully present andconnected to the earth.",0.036949624189087905,0.37500000000000006,0.2272727272727273,0.8567036986351013
A dog watching TV while sitting on the ground.,"Person finds tranquility as they sit on the ground, watching the sunset, with the earth's stability beneath them.",0.06477685362622818,0.35714285714285715,0.4282069970845481,0.8904311656951904
as he sits on his bed he reads his book quietly,"After a long day, he finds peace sitting on his bed with a good book in hand.",0.07500701578962382,0.42857142857142855,0.3613465160075329,0.9117968678474426
Betty sat in the bed and read her book.,"While sitting on the bed, she lost herself in the pages of her favorite book.",0.05963527372066006,0.4166666666666667,0.4776739356178608,0.9272162318229675
bet bed book is reading while sit,He is propping up a book in front of him on his cozy bed.,0.02183556213332633,0.2857142857142857,0.1923076923076923,0.8587837815284729
An book is sitting open on a bed.,The reader sits on the bed with a book in hand.,0.02997425881153643,0.5263157894736842,0.32258064516129037,0.9362257122993469
The football player liked to talk a lot while on the field,"During a soccer match, a player utilizes both verbal and nonverbal communication with teammates and opponents on the field, as well as mentally mapping out strategies using mental diagrams.",0.044765262463593684,0.2439024390243903,0.3185714285714286,0.8804184794425964
"At the baseball game, my daughter was able to talk to the player in center field.","Amid the chaos of the soccer field, the star striker delivered a rousing team talk, rallying his teammates to keep their spirits high and press on against their opponents' relentless attack.",0.013300283130763103,0.2127659574468085,0.17766497461928932,0.8779498934745789
When the players are on the field talking to each other is needed for the best results.,A player strategizes with teammates during talks on the field.,0.06602061087886864,0.37037037037037035,0.17341040462427745,0.8821659088134766
shot of players talking on the field,"During a lively baseball game, players strategize on the field, discarding old tactics and forging new ones through animated talks.",0.05861368768710543,0.37037037037037035,0.5186046511627906,0.8832487463951111
The boy climbed to the top of the cliff.,"Adventurer strives to reach the top of the towering cliff, one handhold at a time.",0.16467029855845897,0.5,0.5931718481785236,0.9189805388450623
The woman climbed to the top of the cliff and took in the scenery.,The hiker triumphantly reaches the top of the cliff after a grueling climb.,0.26924333182417304,0.5185185185185186,0.3570679530201342,0.9162690043449402
The man feared what he would find when he climbed to the top of the mountain and looked over the cliff.,"As I gather all my strength for the final ascent, the cliff's steep incline threatens to break my resolve, but reaching the top holds the key to victory.",0.0314169854934702,0.28,0.19565217391304351,0.8772489428520203
A person is climbing to the top of a rock cliff.,"While climbing the steep and treacherous cliff, he aimed to finally reach the top and marvel at the breathtaking view.",0.03574591394926847,0.3225806451612903,0.23076923076923078,0.9046757817268372
The goal of soccer players playing in the field is to score.,The goal of a soccer team is to score as many goals as possible within the given time frame on the field.,0.11021140760666429,0.5294117647058824,0.6371428571428571,0.9278247952461243
The man score a field goal for a win.,The soccer team is working tirelessly on the field to score as many goals as possible and secure a victory in the championship.,0.016747333848710643,0.3125,0.3070175438596491,0.8787534832954407
We were playing on the soccer field trying to score a goal.,Team A is determined to reach their goal of scoring as many points as possible on the football field.,0.039008168236700266,0.4516129032258065,0.38834397810218974,0.9025729894638062
one boy scores a goal against his friend on the soccer field,"In soccer, the primary objective is to maneuver the ball into the opposing team's net, scoring points, while maintaining control on the expansive field.",0.025114518131476242,0.2702702702702703,0.2715328467153285,0.8546979427337646
The man used the brush to scrub his shoe.,Person scrubs their shoes with a brush.,0.026487690798830184,0.375,0.20408163265306123,0.9290302991867065
A boy used a brush to scrub his shoes.,"While scrubbing the kitchen floor with a stiff brush, I accidentally dislodged a stubborn shoe that had gotten stuck between the tiles.",0.014739525080247517,0.3225806451612903,0.2631578947368421,0.8926617503166199
A man will scrub his shoe with a brush.,"While standing at the sink, he scrubbed his shoes with water before brushing them vigorously with the shoe brush to remove any dirt and stains.",0.015181762536152301,0.29411764705882354,0.36443494776828117,0.8992142677307129
He scrubs the shoe with a brush.,He brushed the dirt off his scuffed shoes with a stiff-bristled brush.,0.06925448261712436,0.6,0.7466986794717887,0.9093509316444397
Sit there and hold that smile while I take your picture.,"She held his hand, urging him to sit down, and asked him to smile for a family photo.",0.016475111107446542,0.20689655172413793,0.23255813953488375,0.8808394074440002
The little girl holding the ice cream sat beside me and smiled.,"While practicing relaxation techniques, I hold a soft toy, smile at it, and sit comfortably, allowing stress to melt away.",0.01287323590076852,0.18749999999999997,0.14084507042253522,0.867997407913208
For a great picture  hold sit and smile,"While sitting on the floor, she gently holds her pet and smiles at its cute face.'",0.013609139615996616,0.3333333333333333,0.34684065934065933,0.8411253094673157
A woman sits on a bus smiling holding a dog.,"While holding the ball gently, the person sits on the bench with a smile on their face.",0.03906947081246992,0.37037037037037035,0.2542372881355932,0.9002158045768738
The man sits at the side of the table.,The person sits on the side of the table.,0.5555238068023582,0.7777777777777778,0.7789062500000001,0.9755499362945557
The man sits at the table waiting to receive his side.,The child sits beside the table to draw colorful pictures on it.,0.05823584617299056,0.43478260869565216,0.35238751147842057,0.8983942270278931
There is a small stool by the side of table for a person to sit.,"He sat on the side of the table, engaging in a deep conversation with his friend.",0.08289924413502411,0.3225806451612903,0.2960443436633913,0.8851750493049622
side now sit fifth in the table,He sits on the side of the table.,0.0699543285114998,0.5333333333333333,0.4383680555555556,0.8780481219291687
I held the cup of coffee while i talked to my wife,"While talking on the phone, a person cradles a cup between their chin and shoulder.",0.017762226812384152,0.2962962962962963,0.16,0.8653233051300049
I held the cup while we talked.,"While holding the cup firmly with both hands, I can have an engaging talk with my friend.",0.036949624189087905,0.4166666666666667,0.4685592185592186,0.9052873849868774
The women held cups while talking.,"While holding a cup of tea, I engage in conversation with my friend.",0.016591439325163958,0.21052631578947367,0.1923076923076923,0.8984742164611816
The man holds up a coffee cup while talking.,"While talking on the phone, she holds a steaming cup of tea in her hands.",0.022334817779502403,0.5,0.4482166698455083,0.9059675931930542
The kid loves to swing at the park.,"At the local park, a kid happily pumps his legs on the swing, soaring high above the lush green grass.",0.01735200065903686,0.4285714285714285,0.33653846153846156,0.9028292298316956
The kid went on the swing in the park.,"At the park, a kid joyfully pumps his legs back and forth on the swing, soaring high into the air.",0.07460730850126862,0.48275862068965514,0.5586283185840708,0.9034819006919861
It is always fun to swing a kid in the park.,A kid delightfully swings back and forth on the swing set at the local park.,0.04579911341208652,0.3846153846153846,0.41218637992831536,0.9002900123596191
Kids are on the swings at the park.,Our kid revels in the thrill of swinging at the local park.,0.06616869624437408,0.6,0.6752062527138515,0.9191372990608215
The girls will watch the band perform the music.,"While relaxing on the couch, she watches an enthralling music performance by her favorite band.",0.02112296650357935,0.4166666666666667,0.2803738317757009,0.8979240655899048
The students performed in a music program while their teacher watched.,"While sipping on her coffee, she happily watches the professional musicians perform a stunning live concert.",0.016932345201716215,0.3703703703703703,0.2380952380952381,0.880037248134613
Two men perform music while people watch.,A group of people gathers to watch an artist perform live music.,0.02799946799246989,0.4210526315789474,0.2941176470588235,0.9230031371116638
"If you stand here and look the farthest distance you can, past the mountain, you will see the flying eagle.","Standing at this distance, carefully look at the painting for a clear view.",0.014554686002783517,0.24242424242424246,0.15765765765765766,0.8729680180549622
A woman stands on top of a mountain and looks into the distance.,A person decides to stand closer to look at an object with more detail.,0.019730657693620934,0.22222222222222224,0.14184397163120566,0.8931595087051392
Hunter stood on the sturdy stump to look into the distance.,"Standing at a fifteen-meter distance, I carefully look at the painting to appreciate its intricate details.",0.02129129689956941,0.2857142857142857,0.19841269841269846,0.8916136622428894
man standing looking at stars in the distance,"From a safe distance, she stands and intently looks at the volcano, waiting for the eruption.",0.017910634987255415,0.4166666666666667,0.40879120879120884,0.8801591992378235
The snake handler draped the python over his shoulder.,"While giving a speech, the woman noticed a snake coiled around her shoulder, hidden under the folds of her draped cloak.",0.016747333848710643,0.33333333333333326,0.2631578947368421,0.8901530504226685
The zookeeper had a snake draped over his shoulders.,"The exotic fabric is delicately draped over the slithery snake, revealing intricate shoulder-like patterns along its back.",0.03906947081246992,0.3703703703703704,0.34128440366972473,0.881075382232666
The snake fell from the drape onto the boy's shoulder.,A snake gracefully navigates the undulating folds of a draped fabric on a shoulder-height platform.,0.020682415030268957,0.2962962962962963,0.16129032258064518,0.8857054710388184
The snake is draped over the man's shoulders.,"A snake charmer entertains the crowd by getting his python snake to coil around his shouldered, colorfully draped shawl.",0.017703659019514106,0.2857142857142857,0.22522522522522526,0.8971453309059143
The crowd will cheer the performance.,"The crowd cheered tirelessly, fueling the performer's energy and enhancing his breathtaking performance.",0.054464631530469834,0.5,0.6469760900140646,0.9362411499023438
The large crowd cheered after the stellar performance.,"When a spectacular performance captivates the crowd, passionate fans cheer in excitement and admiration.",0.022224701309022314,0.36363636363636365,0.2577319587628866,0.9092812538146973
The people in the crowd cheers at the performance.,"In the electrifying moment of a standing ovation during a brilliant performance, the crowd's deafening cheer erupted, lifting the spirits of the artists.",0.028336471167702097,0.42424242424242425,0.3418803418803419,0.8802714347839355
A crowd cheers for a performance.,"The electrified crowd's hearty cheers fueled the acrobat's adrenaline, pushing him to deliver an awe-inspiring performance.",0.035247858975832255,0.23999999999999996,0.38027108433734935,0.8931525945663452
The teenager wows the audience by playing his guitar on stage at the talent show.,"A performer, armed with his guitar, captivates the audience as he ascends the stage.",0.05600374888575559,0.4137931034482759,0.3555583724172899,0.9226459264755249
A talented person with a guitar on the stage will amuse the audience.,The guitarist plays an enchanting melody for the captivated audience on the stage.,0.10715098998105906,0.38461538461538464,0.2142857142857143,0.9170954823493958
Some men with guitars are on stage before a small audience.,The guitarist plays an enchanting melody to the captivated audience on the grand stage.,0.023463838512937193,0.23999999999999996,0.16260162601626016,0.9051657319068909
The young kid hit the ball into the opponents court.,A kid bounces a ball enthusiastically on the court.,0.06479712906415719,0.4210526315789474,0.34128440366972473,0.9266196489334106
The kid was playing with the ball on the court.,A kid plays with a ball on the court.,0.38662527162788296,0.7368421052631577,0.7145928899082569,0.9626864790916443
Two kids are playing basket ball in a court,"A group of kids excitedly dribble their balls on the basketball court, waiting for their turn to shoot hoops.",0.014886943406383508,0.2857142857142857,0.29411764705882354,0.9025667905807495
The kid dances on the stage.,"Once upon a time, there was a lively kid named Timmy who gracefully danced on a beautiful, big stage, captivating everyone with his energy and agility.",0.013150919401790927,0.25,0.39999999999999997,0.8795562982559204
The kid danced on the stage.,A kid boldly takes the stage and dances with passion and grace.,0.05262202728382899,0.4444444444444444,0.48947368421052634,0.9392977356910706
The kid went into his dance routing on the stage,A kid dances energetically on the stage.,0.13815233664830592,0.588235294117647,0.45510204081632655,0.9102035760879517
kids are dancing in the crowded stage.,A kid delights the audience with an energetic dance on the stage.,0.048970314286134506,0.4210526315789474,0.43764705882352933,0.9139355421066284
The crowd competed who will be in the front,"In the intense front of the stage, competitors battled it out for the crowd's approval.",0.018738720292863827,0.39999999999999997,0.2525252525252526,0.8821402788162231
"She felt the need to compete, so she pushed her way to the front of the crowd.",Individuals in the crowd compete for positions at the front.,0.03925736000808922,0.37037037037037035,0.1648351648351648,0.9012572169303894
Sports players are competing in front of a crowd.,Someone competes fiercely for the first place at the front of the crowded arena.,0.04280703984817958,0.34782608695652173,0.3542857142857143,0.9050942063331604
You can cross the river on he rocks.,"Having found a makeshift cross constructed of rocks, the explorer braved the strong current and crossed the river to reach the other side.",0.030392167350542645,0.25806451612903225,0.2358490566037736,0.8894116282463074
