Target,Final Sentence,BLEU,ROUGE,METEOR,BERTScore
A talented person with a guitar on the stage will amuse the audience.,Playing the guitar with passion and rhythm on stage can captivate an audience without the need for words.,0.022887753435557736,0.45161290322580644,0.27586206896551724,0.9000217914581299
Some men with guitars are on stage before a small audience.,Engage the audience with captivating stories as you strum the guitar on a bare stage.,0.024595675109435063,0.4615384615384615,0.28225806451612906,0.8804943561553955
The young kid hit the ball into the opponents court.,A kid bounces a ball enthusiastically on the court.,0.06479712906415719,0.4210526315789474,0.34128440366972473,0.9266195893287659
The kid was playing with the ball on the court.,A kid bounces a ball on a court.,0.07568754063069366,0.4444444444444445,0.41296296296296303,0.9355900287628174
Two kids are playing basket ball in a court,A kid bounces a ball on the court.,0.033866335496821456,0.47058823529411764,0.2222222222222222,0.9300404191017151
The kid dances on the stage.,The kid was invited to perform a dance on the stage during the school assembly.,0.10338768999739956,0.5714285714285715,0.6070782743477139,0.9371626377105713
The kid danced on the stage.,"Once upon a time, on a grand stage, a small kid enchanted the audience with a mesmerizing dance performance.",0.01800704038900026,0.39999999999999997,0.35294117647058826,0.8955063223838806
The kid went into his dance routing on the stage,The boy excitedly steps onto the stage for his first dance performance.,0.05564101947390608,0.45454545454545453,0.3611650485436893,0.8993733525276184
kids are dancing in the crowded stage.,The kid proudly danced on the stage during the school talent show.,0.024642660404143705,0.4210526315789474,0.2941176470588235,0.9093655347824097
The crowd competed who will be in the front,Competitors at the front of the crowd eagerly await their turn to present their ideas.,0.04030833724870907,0.33333333333333337,0.20618556701030927,0.8872610330581665
"She felt the need to compete, so she pushed her way to the front of the crowd.",Competitors in the front row of the crowd eagerly await their turn to perform.,0.08791665709445398,0.3870967741935484,0.34123326750054855,0.8919240832328796
Sports players are competing in front of a crowd.,Competitors at the front of the crowd eagerly jostle one another to gain an edge in the race.,0.03906947081246992,0.2962962962962963,0.34128440366972473,0.881475567817688
You can cross the river on he rocks.,"Standing on the sandy riverbank, I carefully balanced myself on a wobbly rock to mark an 'X' on the riverbed, signaling the exact spot where I had once crossed.",0.011024952272666753,0.2162162162162162,0.21739130434782608,0.878593921661377
You will have to cross the river to get to the rock.,"Balancing on a rock, I carefully cross the river using the old rusted cross as my guide.",0.07850497842635876,0.3448275862068966,0.31352124183006536,0.8851619958877563
The boy stepped over the rocks to try and cross the river,"Balancing on a rock, I cross the river using a rickety old wooden cross.",0.0785576563171084,0.30769230769230765,0.2545362903225807,0.8896655440330505
Two people are using rocks to cross a river.,"Walking across the river, I carefully balanced on a large rock to check my cross on the other side.",0.018719340304984573,0.35714285714285715,0.38413413413413405,0.8800340890884399
A player makes the final shot and wins the game.,"The player scored a crucial shot during the decisive game, securing the championship title for their team.",0.0212994545610608,0.4444444444444445,0.4508739406779661,0.9140410423278809
cricket player plays a shot during game .,"The player, with a steady hand, takes a precise shot during the intense game of pool.",0.04089148102978526,0.43478260869565216,0.4685592185592186,0.9113302230834961
The boy holds a cup while he stands and watches the game.,"Please hold your position, I'll stand here and watch for any further developments.",0.018688671660841403,0.30769230769230765,0.2796992481203008,0.8688125014305115
"Nearby, someone holds drinks and stands watching them.","As I stand by the window, holding my binoculars, I watch the sunset.",0.018688671660841403,0.2857142857142857,0.2358490566037736,0.8814205527305603
The man has to wear the right gear while welding.,"Although he wore protective clothing, the welder's focus didn't waver as he delicately made the necessary gear adjustments before starting the intense welding process.",0.013929401253494678,0.2222222222222222,0.23622047244094488,0.8877382874488831
The girl wore the correct safety gear before starting to weld.,A welder wears protective gear while wearing thick workmen's trousers to weld gears for industrial machinery.,0.038837492678478684,0.21428571428571427,0.2504960317460318,0.9004094004631042
The man will wear his weld gear to the shop for his projects today.,"While working on the construction site, I need to ensure I wear the proper protective gear before I weld the metal gears in place.",0.016397406702643936,0.3157894736842105,0.21739130434782608,0.8905386924743652
The man is not wearing protective gear while welding.,A blacksmith wears protective gear while welding gears for an intricate machinery.,0.2044800736021839,0.4761904761904762,0.5717367853290183,0.9183463454246521
The surfer went to the ocean to catch a wave to surf.,A skilled surfer catches a wave in the vast expanse of the ocean.,0.06458042446538513,0.5599999999999999,0.5361402671755726,0.9202932715415955
The surfer went out into the ocean to catch a wave.,A skilled surfer catches a wave in the vast ocean.,0.062378195548805214,0.5714285714285713,0.4810495626822157,0.9322298169136047
The surfer will catch a wave in the ocean.,"A skilled surfer patiently waits to catch the perfect wave in the vast, everchanging ocean.",0.10102470562774991,0.6666666666666667,0.7165109034267912,0.9323983788490295
A surfer catches a wave in the ocean.,A skilled surfer catches the perfect wave in the vast ocean.,0.1608462366141691,0.7368421052631579,0.8064516129032259,0.9515411853790283
The large boat carried items or water.,We need to carry the fishing equipment to the boat before it sets sail on the calm water.,0.03438549981236169,0.32,0.40879120879120884,0.8775238990783691
"The man carried his tools onto the boat, to protect it from the water.","The fisherman carried his catch to the boat, carefully balancing it above the water.",0.16255445522522433,0.6428571428571429,0.6317148760330579,0.9226198792457581
The boat carries supplies across the water.,"While wading through the water, my friend carried the rowboat towards the shore.",0.04280703984817958,0.4,0.28735632183908044,0.9017570614814758
A boat carrying a boy on the water,Carry the provisions carefully onto the boat before setting sail on the water.,0.09682184923566334,0.4761904761904762,0.5186046511627908,0.88395756483078
The woman commands the room while she gives her presentation.,"For the upcoming company meeting, please prepare a dynamic presentation in the board room and kindly ask your colleagues to give their undivided attention during the whole presentation.",0.02435359923226655,0.2631578947368421,0.3305340223944875,0.8638307452201843
The room was silent as the girl gave her presentation.,"During the business meeting, I was asked to give a presentation in the conference room about our company's charitable initiatives and how we plan to give back to the community.",0.012842782910783277,0.24390243902439024,0.22727272727272727,0.8884949684143066
the boy gave his presentation in the room,Please give me the key to the room where you'll be presenting your project.,0.04030833724870907,0.3478260869565218,0.3586647727272727,0.8835695385932922
man giving presentation in dark room,Please give me the key to the room where the sales team will present their quarterly revenue projections.,0.013609139615996616,0.25,0.20547945205479454,0.8760833740234375
The worker applied plaster to the wall.,"When ready to redo the bathroom, apply a fresh layer of plaster over the wall to create a smooth surface before installing new wallpaper.",0.029326070060243712,0.3870967741935483,0.4893794252394836,0.8923313021659851
The worker was to apply plaster to the wall to fix it.,"When preparing to renovate an old bedroom, first apply a fresh coat of plaster to the wall, ensuring a smooth surface before painting and adding decorative elements.",0.08939270118279458,0.30769230769230765,0.3262529501596557,0.888067901134491
The painters apply plaster to the wall.,"If required, use a trowel to apply an even layer of plaster over the wall to ensure a smooth finish.",0.03574591394926847,0.37037037037037035,0.4536052009456265,0.8875822424888611
The man applies plaster to the wall.,"After plastering the wall, be sure to let it dry completely before applying another layer.",0.04094492580924107,0.4545454545454545,0.47908863920099864,0.8889597654342651
The guitar player singed his shirt,"While strumming his guitar, he accidentally singed the sleeve of his shirt.",0.049070511103326775,0.5555555555555556,0.5470588235294117,0.8964622616767883
A man holding a guitar drops a lit cigarette and singes his shirt.,"Strumming his guitar, he sang a heartfelt melody that made the sleeve of his shirt billow gently in the breeze.",0.03415317583358608,0.24242424242424246,0.3240485383342526,0.8692960739135742
A man in a plaid shirt is singing and playing the guitar.,"While strumming the guitar, I carefully singed the frayed hem of my shirt to prevent it from unraveling further.",0.03370530328619052,0.2580645161290323,0.18115942028985507,0.8664659261703491
Let's roll the ball on the ground.,"As the ball rolled on the ground, it picked up more speed.",0.11858206329002834,0.6,0.6680988184747583,0.9142109155654907
A child watched the ball roll along the ground,The ball rolls smoothly over the ground.,0.0695635988471652,0.6250000000000001,0.5438202247191011,0.936150848865509
A person rolled a ball on the ground.,"The ball, bouncing off the ground, continues to roll.",0.05678170484701192,0.47058823529411764,0.4000000000000001,0.9109680652618408
People roll up snow from the ground to form large balls.,"As the ball rolls smoothly across the ground, its soft surface makes a gentle sound, creating a soothing effect.",0.030058610899907603,0.26666666666666666,0.327991452991453,0.8778862357139587
A man painted a picture of a beautiful lady,A lady gently paints a beautiful picture in the tranquil garden.,0.06003934299439418,0.6,0.45848267622461175,0.9286022782325745
The lady paints a beautiful picture.,"A lady sat before her easel, carefully painting a vibrant picture of a sunset scene.",0.02112296650357935,0.3809523809523809,0.31250000000000006,0.9028815031051636
The artist paints a picture of a lady.,A lady skillfully paints a vivid picture of her childhood memories.,0.07472892616029096,0.631578947368421,0.5156901470265527,0.9164385199546814
A lady is painting a picture,A talented lady skillfully paints a beautiful picture of a serene landscape.,0.026480261910431388,0.5555555555555556,0.373134328358209,0.9105737209320068
A woman enjoys a game where there is a player and a crowd.,"Amidst the roaring crowd, a player's heart races as he takes the final shot in the game's deciding moment.",0.03279352126461887,0.23529411764705882,0.20134228187919462,0.8761013150215149
the crowd cheers the player during the game,"Amidst the cheering crowd, a player's determination was put to the ultimate test as he rolled the dice in a high-stakes game.",0.016942131231608527,0.43750000000000006,0.36082474226804123,0.8854359984397888
football players in the crowd for the game,"Amidst the roaring crowd, the player triumphantly lifts the game trophy, his team's victory a testament to their skill and determination.",0.028743137251195983,0.3333333333333333,0.3835051546391753,0.8740008473396301
Kid look at the shirts  at the store,"The kid eagerly looked down at his new shirt, eager to show it off to his friends.",0.013609139615996616,0.4,0.27472527472527475,0.858893871307373
A kid looks at an expensive shirt.,"The kid, with an excited look, holds up the new shirt to check the size before putting it on.",0.01703000735087828,0.3076923076923077,0.26595744680851063,0.9084713459014893
A kid looks for a shirt.,"The kid proudly examined the new shirt, admiring its bright colors and patterns.",0.02183556213332633,0.21052631578947367,0.1923076923076923,0.9067584872245789
a kid with a yellow shirt on looking,The kid's eyes popped as he looked at the shiny new shirt lying on the bed.,0.018738720292863827,0.31999999999999995,0.2777777777777778,0.86445552110672
I stand by the shore near the water.,"As the storm intensified, I had to stand firm against the wind and spray, making sure not to lose my footing on the shifting shore as the water surged relentlessly towards me.",0.02435876990468926,0.3,0.4134412385643913,0.8796161413192749
The people stood of the sea shore to dip their feet in the water.,"While the sun began to set, I stood still at the water's edge, witnessing the gentle waves lap at the shore.",0.033059302078821136,0.3888888888888889,0.24999999999999997,0.8871588110923767
A woman stands by the lake shore as the water splashes her feet.,"As I watch, a solitary heron stands unmoving on the shoreline, its reflection distorted in the rippling water.",0.018719340304984573,0.3870967741935484,0.2380952380952381,0.8879284262657166
Birds are standing on the shore near water.,"While the sun began to rise, I stood on the sandy shore, watching the gentle waves kiss the land.",0.03230007946542409,0.22222222222222218,0.3611650485436894,0.8981955051422119
A man sits on the table with the bags.,"After filling their bags with groceries, they sat down at the table to enjoy their meal.",0.041065648702306674,0.32,0.2777777777777778,0.8904489278793335
A women will sit a bag on the table.,Please have a seat at the table and place your bag under the chair before we begin the meeting.,0.03727007317885059,0.2857142857142857,0.2727272727272727,0.8835189342498779
I sat at the table with my bag on my lap.,Please sit down at the table and put your bag on the chair next to you before we start the meeting.,0.07503052334282219,0.31249999999999994,0.327991452991453,0.9156080484390259
The bag sit with someone on the table.,"Please find a spot at the table, sit comfortably, and place your bag beside you.",0.041065648702306674,0.3478260869565218,0.37575757575757585,0.8825089335441589
I laid the blanket on the bed.,"After a long day, she relaxed by laying down on her bed and covering herself with a blanket.",0.01843926024949715,0.24,0.21739130434782608,0.8950514793395996
Lay the blanket on the bed.,"After a long day, I'll lay down on the bed and cover myself with a warm blanket.",0.0712441966571245,0.4166666666666667,0.6157965194109772,0.8976010680198669
Please lay the blanket on the bed.,"After a long day, I will lay down on the bed and cover myself with a soft blanket.",0.07456667969910809,0.4,0.5555555555555556,0.9052913784980774
A child laying in bed under a blanket.,"After a long day, she laid down on the bed and covered herself with a warm blanket.",0.036949624189087905,0.31999999999999995,0.4263888888888889,0.8980944156646729
She used a kitchen knife to cut the food.,"While preparing dinner in the kitchen, I carefully cut the vegetables using a sharp knife.",0.045313009096558145,0.5,0.5349990463475109,0.9228776693344116
I cut the meat with a knife in the kitchen.,"In the kitchen, carefully use a knife to cut various ingredients for tonight's meal.",0.05388655281980997,0.48,0.5471498944405347,0.9158192276954651
a woman cuts the cake in the kitchen with a knife,"In the kitchen, she carefully cut the vegetables using a sharp knife.",0.05188574832299887,0.6086956521739131,0.30973451327433627,0.9165332913398743
cutting fresh raw beef with knife in the kitchen,"While preparing dinner in the kitchen, I carefully used a sharp knife to cut various ingredients.",0.07490792309814948,0.39999999999999997,0.45050505050505063,0.8866638541221619
"The climbing instructor demonstrated how to use proper climbing technique, while talking about the sport as well.","In my workshop, I'll be talking about advanced painting techniques while demonstrating each step to ensure a clear understanding.",0.03574591394926847,0.3243243243243243,0.275663860103627,0.8942786455154419
A man is demonstrating the talk technique.,The teacher will talk about and demonstrate an efficient knitting technique.,0.05284133043873052,0.4444444444444444,0.44285714285714284,0.9097378253936768
"Talking to the gathered audience, the show host demonstrated his technique of peeling egg shells.","In the cooking class, the instructor talked about various techniques and then demonstrated how to properly chop an onion.",0.03730104974484288,0.35294117647058826,0.3057650862068965,0.9043254852294922
The man demonstrates techniques while talking to the camera.,I will talk through a technique to demonstrate effective public speaking'. Final sentence: Let me talk you through a simple gardening technique to demonstrate its benefits.,0.01105856098225652,0.2285714285714286,0.20833333333333334,0.8731788992881775
The chef used a cutting board to slice the vegetables for his salad.,I will slice the cucumber lengthwise on a cutting board before making fine cuts for a garnish.,0.09534766960247769,0.4000000000000001,0.39753401360544216,0.8956962823867798
She was cutting a slice of bread that was on the board.,He carefully sliced through the board to make a neat cut for the puzzle piece.,0.04331412720926564,0.3703703703703704,0.22556390977443608,0.8887432813644409
The girl cut the tomato on the cutting board slicing it into circular pieces.,"After carefully marking the board, use a sharp knife to make precise slices through the hardwood, ensuring that each cut is clean and even.",0.015181762536152301,0.2631578947368421,0.1851851851851852,0.8695432543754578
sliced fruit on a cutting board .,"After carefully slicing each vegetable, I arrange them on the board before making precise cuts to create beautiful garnishes for the evening's dishes.",0.013788520515710523,0.26666666666666666,0.2808988764044944,0.8635368943214417
The boy throws the ball and the dog fetches it.,"My dog fetches the ball and brings it to me, then I throw it for him to retrieve again.",0.08168000757280332,0.48275862068965514,0.5260416666666667,0.9219393730163574
A boy throws the ball and a dog fetches it.,The dog fetches the ball and brings it back to its owner to throw it again.,0.10102470562774991,0.5384615384615384,0.60546875,0.9093219041824341
I threw the ball for my dog to fetch.,Fetch the ball and throw it for me when you're ready.,0.05262202728382899,0.380952380952381,0.3611650485436893,0.8896973133087158
His owner threw the ball for him to fetch.,"While at the park, the dog fetches the ball and throws it back to its owner.",0.041065648702306674,0.39999999999999997,0.3948045267489712,0.9097642302513123
The pilgrim laughs as he rides his bike in circles.,"After a long day, we rode our bikes through the park, the sun setting behind us, the cool breeze in our faces, our laughter filling the air as we enjoyed the simple pleasure of the ride.",0.009428198039152846,0.2173913043478261,0.25000000000000006,0.8718934059143066
The boy rides his bike down a hill while laughing.,"After a day of exploration, we couldn't help but laugh as we each hopped on our bikes for the exhilarating ride back to the campsite.",0.011713183580694267,0.2777777777777778,0.23622047244094488,0.8725067973136902
"The group of marathon bikers are all enjoying themselves, laughing at their jokes while riding their bikes on a sunny afternoon by the lake trails.","They rode their bikes through the park, laughter echoing behind them as they enjoyed the adventure.",0.024907574998937317,0.24390243902439027,0.3174329501915709,0.9001895189285278
"Kids riding on a bike, laughing.","They rode their bikes through the park, laughing as they stumbled over tree roots and tried to keep their balance.",0.030058610899907603,0.15384615384615383,0.4536052009456265,0.8952440619468689
A game of hockey needs at least one player.,"The player scored the winning goal in the game, securing the victory for his hockey team.",0.020136065387563098,0.24000000000000005,0.1851851851851852,0.8701241612434387
The game of hockey  is very exciting  for the player,"The player skillfully maneuvered the puck in the game of hockey, expertly navigating around opponents to score the winning goal.",0.06779773122446935,0.4,0.5022321428571428,0.8620019555091858
The hockey player had a good game.,"The player scored the winning goal in the game, securing the victory for his hockey team.",0.02129129689956941,0.34782608695652173,0.2777777777777778,0.9205239415168762
Hockey player playing hockey during a game.,"The player scored the winning goal in the thrilling game of hockey, bringing excitement to the crowd.'",0.01843926024949715,0.25,0.27173913043478265,0.8865933418273926
The man sit down in the room to watch television.,Please find a comfortable room and sit in front of the television for an entertaining movie night.,0.022284219498319536,0.37037037037037035,0.2564102564102564,0.9049786925315857
The man sat in the room watching his television.,Please sit in the room and enjoy the television show.,0.13190955568171472,0.5263157894736842,0.29702970297029696,0.9329586625099182
"A woman walked into a room, found a chair tk sit in and watched a show I'll n tge television.","After a long day, I plan to sit in the cozy room and enjoy my favorite show on the television.",0.04615358424788785,0.3902439024390244,0.3248908296943232,0.86455237865448
A television sits on a cabinet in a room.,Please find a comfortable spot in the room and enjoy your favorite show on the television.,0.023376405119946778,0.39999999999999997,0.2803738317757009,0.8813642263412476
I stood and watched the tree rustle in the wind.,"As the sun sets, I stand still, watching the leaves gently dance in the breeze as they cling to the tree branches.",0.03782809598702578,0.37499999999999994,0.282258064516129,0.909037172794342
A man was standing under the tree to watch the birds,"While standing by the tree, I intently watch it dance gracefully in the breeze.",0.04579911341208652,0.4,0.3234782608695652,0.8971346020698547
she stood by a tree and watched bicyclists,"As I stand near the edge of the clearing, I watch the sun set behind the towering tree, its leaves rustling softly in the gentle breeze.",0.009565665109256835,0.11764705882352941,0.14851485148514854,0.8762374520301819
The lady will sit down and cover her face.,"As the sun began to set, he sat with his back to the lake, gently covering his eyes with his hands to shield them from the glare, while intently facing the horizon with a thoughtful expression.",0.007313425995364251,0.13333333333333333,0.19230769230769235,0.8722630143165588
The girl covered her face with sunscreen while sitting in the sun.,"While attempting to protect myself from the rain, I quietly sit under the tree, ensuring my face stays covered with the large umbrella.",0.01566678404488472,0.4,0.27972027972027974,0.8952648639678955
He sat and covered his face.,"While I sit, I make sure my dog is thoroughly covered and facing me during a rainstorm.",0.017910634987255415,0.2608695652173913,0.24390243902439024,0.8825738430023193
A man with a covered face sits.,"While waiting for the rain to pass, the dog sits under the tree and covers its face with its paws.",0.01703000735087828,0.29629629629629634,0.26595744680851063,0.8828877806663513
The players run around the field playing hockey.,"During a hockey stop, the forward ran towards the puck on the field, preparing to shoot it into the goal.",0.031014197565680503,0.28571428571428575,0.2884615384615385,0.893566370010376
A boy runs across the field to get to the hockey game.,"During a break in the hockey game, the puck rolled onto the field, prompting the goalkeeper to quickly run after it before an opponent could score.",0.0593474217460157,0.42105263157894735,0.47141890749196685,0.8835060596466064
A hockey player runs down the field.,"During a hockey intermission, I decided to run a few laps around the nearby field to keep warm.",0.01843926024949715,0.4,0.32608695652173914,0.8862742185592651
A group of people are running on a field playing field hockey.,"After the hockey puck slipped off the field, I had to run to catch it before it rolled away.",0.016475111107446542,0.1935483870967742,0.14492753623188406,0.8822928667068481
a boy gives hugs and kisses to his girlfriend,"After giving her a warm hug, he leaned in to give her a tender kiss.",0.017762226812384152,0.4166666666666667,0.25510204081632654,0.8800447583198547
The girl wanted to give a hug not a kiss.,"After giving her a warm hug, he leaned in to give her a tender kiss on the cheek.",0.04054079439311168,0.5,0.44708508403361347,0.8874405026435852
A little girl gives an older boy an hug and a kiss.,"She gave him a hug and kissed him on the cheek, expressing her love and appreciation.",0.038837492678478684,0.28571428571428575,0.22222222222222224,0.8968861103057861
The front of the audience gasped as the performer singed himself.,"As the curtain drawed back, revealing the front of the stage to the eager audience, a lone singer emerged, ready to serenade them with his enchanting voice.",0.04833205212725191,0.368421052631579,0.5052832733812949,0.8840988278388977
She is singing in front of a large audience.,"From the front of the stage, the singer captivated the audience with a soulful rendition of the iconic hit song.",0.03415317583358608,0.2758620689655173,0.22321428571428573,0.8921063542366028
The man climbed the ladder and stood on top of the wall.,"While hiking, I came across a steep climb and had to stop to let my friends stand and catch their breath against the wall before we continued ascending.",0.02435359923226655,0.2,0.2530612244897959,0.8801968693733215
The woman climbed the rock wall as the man was standing below.,"The adventurer stood at the base of the cliff, studying the wall for any hidden handholds before beginning his perilous climb.",0.01735200065903686,0.30303030303030304,0.25,0.8821484446525574
Children are standing next to a rock climbing wall.,"The adventurer stood before the high cliff, preparing to climb the sheer wall with only his hands and feet for support.",0.015271699436865032,0.2,0.22123893805309733,0.8871759176254272
I shook my head as I watched my friend accidentally walk into a pole.,"As he head-shook in disbelief, he couldn't help but watch the ball bounce erratically.",0.014936192853457254,0.26666666666666666,0.0986842105263158,0.888520359992981
I shaked by head in disbelief as i watched Brazil trounced by Germany.,"After seeing the surprising outcome on the television screen, he shook his head in disbelief and continued to watch the rest of the game.",0.051915898568629604,0.21621621621621623,0.3362573099415205,0.8923053741455078
The boy watched the dog shake its head after the storm.,"As she watched the clock, tears welled in her eyes, and she gave a helpless head shake at the fleeting minutes.",0.03301533245840463,0.31249999999999994,0.3230218855218855,0.8777573108673096
Someone watches someone go and slowly shakes her head.,"He slowly heading towards the exit, shaking his head in disbelief, as he watch the thief escape with the stolen jewelry.",0.014739525080247517,0.26666666666666666,0.2631578947368421,0.9074903130531311
There is a dance competition where the little girl has to perform her routine,"Contestants will engage in an intense dance competition, showcasing their unique talents as they strive to outperform each other.",0.031366319015638855,0.18181818181818182,0.21471088435374147,0.8870372772216797
The girl is practicing for the upcoming dance competition and I'm confident she will perform well.,"In the thick of the competition, dancers give their best performances to outshine one another.",0.0185341849282654,0.25,0.19553072625698323,0.8818179368972778
The woman was about to perform in the dance competition,"Dancers boldly perform their unique routines in the heated competition, aiming to outshine each other and claim the title.",0.035639019120366655,0.41379310344827586,0.27027027027027023,0.8817299604415894
Four people perform a dance for a competition.,Dancers from various regions compete fiercely to outperform each other in the dance competition.,0.04280703984817958,0.18181818181818182,0.2662037037037037,0.8902265429496765
The man uses a raft to move around in the big body of water,"After a long day of hiking, we rest our bodies on the raft as it gently floats on the calm, clear water.",0.016187237169820855,0.3888888888888889,0.23178807947019867,0.8794938325881958
The raft sailed for hours on the body of water.,"After a long day of hiking, my body craved relief as I pushed off from the shore, climbing onto a raft to float peacefully in the cool water.",0.026161937603188988,0.3157894736842105,0.36891679748822603,0.8758427500724792
We see his body on the raft as it drifts on the water.,"While on a solo adventure, I struggled to keep my body afloat as the currents threatened to capsize my raft in the tempestuous water.",0.03298252220060495,0.3783783783783784,0.3500205592105264,0.8847697973251343
an elephant on a raft in a body of water,"My body floats on the water, supported by the raft beneath me.",0.024869542143125947,0.3636363636363636,0.19230769230769232,0.8844733238220215
The girl wanted to stand in the front of the stage but was placed in the background.,"The statue stood proudly in the forefront of the park, surrounded by lush green vegetation forming a beautiful background.",0.05101971933757373,0.33333333333333337,0.2907274590163934,0.8755691051483154
A woman is standing in front of a background.,"While standing at the front of the room, make sure to adjust the background image on the projector screen before beginning your presentation.",0.030392167350542645,0.25,0.3234782608695652,0.8638116121292114
The kid ran into the field to catch a baseball.,A kid eagerly watches the baseball game unfold on the field.,0.06003934299439418,0.5714285714285713,0.4793074324324324,0.9278188943862915
A kid is playing a game on a baseball field.,"While playing baseball on the field, the excited kid caught a fly ball with a stunning dive.",0.022887753435557736,0.5185185185185185,0.3389830508474576,0.9172829985618591
The kid hit the baseball in the field.,"Though the kid struggled to catch the ball in mid-air, his eyes gleaming with determination, he managed to snatch it just before it hit the ground on the baseball field.",0.03496035473784023,0.41025641025641024,0.6037470218756767,0.8949844837188721
kids are playing baseball in a field.,"Though the sun was setting, the kid's excitement didn't wane as he raced towards the baseball field, eager to begin his practice.",0.01336164739327787,0.19354838709677416,0.25252525252525254,0.8791087865829468
The man put his hand on his head.,Head the instruction to put your hand on the table.,0.061729293904138435,0.5555555555555556,0.4634661835748792,0.8860301375389099
The men put hands on the heads of the boys.,"After placing the head of the pin on the table, I picked it up with my hand to attach it to the machinery.",0.036142581653618715,0.42424242424242425,0.555057745917961,0.8885218501091003
His hand slid under his mother's head and he put her gently back into her bed.,"Place the head of the statue on the putty putty, and shape it with your hand until it perfectly fits.",0.01703000735087828,0.16216216216216214,0.13586956521739132,0.8506377339363098
He puts a hand to his head.,Place the head of the statue on the putty and mold it with your hands.,0.018688671660841403,0.18181818181818182,0.22727272727272727,0.843208372592926
The boy looked out of the window sadly because the rain kept him inside the house.,"I looked through the window of the house to see if the neighbors' Christmas lights were on yet. (This sentence includes the concepts of looking, house, and window.)",0.03314619289918007,0.36363636363636365,0.23936170212765956,0.8688817024230957
The girl looks out the window of the house.,"While looking out the window of his house, he noticed a peculiar sight in the neighboring yard.",0.1457684614972261,0.5384615384615384,0.6880733944954128,0.92730313539505
The man took a look through the window into the house,"As I look intently at the house, a bird flies past the open window.",0.04793496145009402,0.4799999999999999,0.2608695652173913,0.8895124197006226
woman looks from the windows of her house,"While looking through the window, I noticed the intricate design of the house's stained glass.",0.018738720292863827,0.4166666666666667,0.2777777777777778,0.8805140256881714
a man holds the door for the next person as they walk in the room,"While exploring the mysterious room, I carefully walk with the precious artifact in my hands.",0.022334817779502403,0.3333333333333333,0.16447368421052633,0.8717641234397888
I held my phone while I walked around the room.,"After exploring the museum, he decided to take a relaxing walk in the park, found an empty room hidden behind some bushes, and carefully held the antique vase he discovered inside.",0.011563821359441197,0.1951219512195122,0.22388059701492533,0.8729470372200012
A woman walks by the exercise room holding weights.,"While exploring the mysterious room, I held a lantern with both hands and cautiously walked through the dimly lit passageway.",0.015848207591271795,0.2758620689655173,0.26785714285714285,0.8671311140060425
The child uses the bubble wand to blow bubbles.,"With a swift wave of the wand, a beautiful bubble was gently blown, expanding before finally drifting away in the soft breeze.",0.015308943726302393,0.2580645161290322,0.2608695652173913,0.8800804615020752
The boy played with the bubble wand outside to blow bubbles.,"Wave the wand gently to create a magical bubble that slowly floats up before blowing it into a larger, shimmering sphere.",0.01735200065903686,0.31249999999999994,0.26717557251908397,0.8641859889030457
The little girl was trying to blow bubbles using her bubble wand.,"Using the wand, I blew gently to create a beautiful bubble that floated gracefully in the air.",0.01924622981717139,0.3448275862068966,0.2573529411764706,0.8877304792404175
A girl is blowing a bubble with a wand.,"Using a wand, she blew gently on the potion, creating a large, vibrant bubble with a hint of magic inside.",0.06881976340414667,0.41379310344827586,0.5537280701754386,0.8876343965530396
The construction workers could not drill the piece into the wood.,I drill a hole through the piece of wood to attach it as a decorative element.,0.04329398793439738,0.2962962962962963,0.2,0.8997418880462646
He used a drill to connect two pieces of wood.,Carpenter drills a new hole into the old wooden piece.,0.02568481047180467,0.3,0.18181818181818182,0.9190083146095276
drilling a hole in a piece of wood,"In order to attach a new hinge, I'll carefully drill a pilot hole through the old wooden piece.",0.017703659019514106,0.44444444444444436,0.32258064516129037,0.8912353515625
The ball was meant to pass the court and not hit it.,"The defendant passed the ball to his teammate just beyond the court's boundary, leading to a point for the opposing team.",0.03301533245840463,0.3529411764705882,0.24822695035460993,0.87380450963974
The basketball player passes the ball across the court to his teammate.,"During the heated court proceedings, the ball was inadvertently passed between the lawyers.",0.04863818769664761,0.48000000000000004,0.36332714904143476,0.8690445423126221
"They are constantly bouncing the ball on the court, looking for a clean pass.","During the intense court battle, the winning team confidently passed the ball to their star player to make the game-ending shot.",0.03432285169995235,0.2777777777777778,0.28718074055969695,0.8831683993339539
A man walks off the court passing a ball.,"The ball was passed to the team's point guard in the court, who made an important decision on where to take it next.",0.027734884684514755,0.24242424242424243,0.32068965517241377,0.8888357877731323
The singer sings a song but singed her hair on a candle.,"The singer strummed her guitar, her voice sweetly singing the melodic tune of the newly written song.",0.03906947081246992,0.3448275862068966,0.22058823529411764,0.8842878341674805
Singer singing a song to someone,"The singer's enchanting voice brought the song to life as she gently strummed her guitar, captivating the audience with every singe note.",0.02417000107767621,0.27586206896551724,0.4708860759493672,0.8526642918586731
a man hit ball and turn,"After hitting the ball, he turned to chase it down the field.",0.01758542189440898,0.3333333333333333,0.22058823529411767,0.868252694606781
"When it was the baseball players turn at bat, he hit the ball.","When the bat hits the ball squarely, it takes an unexpected turn mid-air before landing.",0.05014708789437709,0.5517241379310345,0.48947368421052634,0.8743242025375366
When its her turn she must hit the ball and run to base.,"After hitting the ball with his bat, he turned around to check if it had gone over the fence.",0.03370530328619052,0.3125,0.27210884353741494,0.8774329423904419
